asset_criticality,vulnerability_count,critical_vulnerability_count,avg_cvss,max_cvss,exploitability,external_exposure,control_effectiveness,threat_likelihood,historical_incidents,unresolved_vuln_age_days,environment_cloud,residual_risk,inherent_risk,incident_occurrence,latent_probability,synthetic,dataset_label,feature_version,seed
5.0,3.0,1.0,3.46743419091952,5.60674974226825,0.5706520778280642,1.0,0.31989342804510373,0.16410203444791505,1.0,29.21119423848219,0.0,43.69262371827424,60.009873151378635,1,0.6896027848618878,True,synthetic_demonstration,v1,26105
3.0,4.0,2.0,2.052829803925433,4.364459640996499,0.632661041003907,0.7,0.6155396641564578,0.39346457862127243,0.0,65.84508876097232,0.0,26.26537643246756,55.08778627684221,1,0.59330256061034,True,synthetic_demonstration,v1,26105
4.0,3.0,1.0,3.603256106497896,5.344056837247761,0.21674100510328495,1.0,0.24785835175467785,0.4580187281107543,1.0,103.98501344191394,0.0,44.55648987683904,56.44918061145853,0,0.656980639051798,True,synthetic_demonstration,v1,26105
3.0,4.0,2.0,8.306028980578883,9.312531447285162,0.42421389834010204,0.4,0.04719359677243874,0.1811539581828636,0.0,86.96993018409069,0.0,36.423559595692446,37.945735994902776,1,0.6129155459675409,True,synthetic_demonstration,v1,26105
3.0,4.0,0.0,3.9929160426238024,4.9585550228596675,0.439180923905653,0.2,0.07635349875629889,0.17162499651269844,0.0,33.23855820190298,0.0,32.71576416541694,34.98639797558577,1,0.46108408288963243,True,synthetic_demonstration,v1,26105
2.0,6.0,1.0,4.733058516337207,7.196426469447182,0.2591318315889311,1.0,0.5966572746796388,0.47586209961982867,0.0,6.939711054881537,0.0,23.72216236697551,48.13346927641729,0,0.48905652677498473,True,synthetic_demonstration,v1,26105
5.0,7.0,1.0,6.903372284134871,6.922690395959495,0.6612959414829556,1.0,0.21270535945971428,0.3949598339367571,0.0,9.193218757045807,0.0,57.63566051057689,70.35599272486039,1,0.7422669288451779,True,synthetic_demonstration,v1,26105
1.0,1.0,1.0,4.451901527376253,6.662779724505082,0.2777584076798102,1.0,0.7535388375617956,0.13167437155596654,1.0,14.092286509637754,0.0,11.342893672275647,31.552563196454088,0,0.3961834320446057,True,synthetic_demonstration,v1,26105
1.0,3.0,0.0,7.323394079329102,7.398926256827048,0.2509809747494072,0.4,0.6447558626575894,0.5533913832537024,1.0,24.391730416671365,1.0,16.561179974219602,36.643222782614764,0,0.32090198104203144,True,synthetic_demonstration,v1,26105
1.0,3.0,0.0,4.840567920488688,6.396051459603554,0.4807417692204985,0.4,0.3081953370485599,0.3444883262176844,1.0,25.060284713584753,0.0,25.887010399978323,35.07563564813142,1,0.42256869791078994,True,synthetic_demonstration,v1,26105
1.0,4.0,0.0,9.493620231729697,10.0,0.739601085570314,0.4,0.5909532679169218,0.11078838272032818,0.0,46.96464427394894,1.0,16.606721796631366,33.36762053446934,0,0.3737689617929369,True,synthetic_demonstration,v1,26105
2.0,4.0,0.0,4.770962111379928,4.774675207972322,0.2770861741267044,1.0,0.053169574129920925,0.11509241145581903,0.0,2.24022083477529,1.0,34.330415952548755,35.95538875412127,0,0.532824104559994,True,synthetic_demonstration,v1,26105
5.0,6.0,0.0,2.403617175975595,3.1455362373150497,0.34006041529418873,0.7,0.7087095414116379,0.7933783040918515,0.0,57.94464438165843,1.0,28.535429789494536,71.76975102556952,0,0.5115964726533522,True,synthetic_demonstration,v1,26105
4.0,1.0,1.0,7.015772021250001,9.009914415865419,0.6798073488569564,0.7,0.52586336087639,0.2739395986118309,0.0,27.445278508561866,0.0,31.567859035633234,57.08306967283799,1,0.58447970808601,True,synthetic_demonstration,v1,26105
3.0,2.0,0.0,3.8130374780603233,5.527086155178435,0.5144799147931325,0.2,0.4423441806397101,0.16027341054753666,0.0,20.106896936579503,0.0,22.75852954106075,36.471567238992094,0,0.3840795319215386,True,synthetic_demonstration,v1,26105
3.0,6.0,0.0,3.4503842288157687,5.557072663290047,0.3537290178860464,0.4,0.6687124585271608,0.6093454317909793,1.0,38.27281674737737,0.0,22.084822166451477,51.17031555983543,0,0.3994457034503116,True,synthetic_demonstration,v1,26105
5.0,1.0,0.0,5.948531816098444,5.999653144375939,0.2919855788135168,1.0,0.3590579663244259,0.4555404894929996,0.0,6.668528812776324,0.0,43.941669208269786,63.243556602592896,0,0.5961338574491833,True,synthetic_demonstration,v1,26105
1.0,3.0,2.0,3.3018671060210036,3.464075049340048,0.2520516322209126,0.2,0.5356369094060173,0.5836942877808184,1.0,29.819807339946838,1.0,18.91805247214286,34.730590877851455,1,0.4099664969598782,True,synthetic_demonstration,v1,26105
4.0,3.0,0.0,9.152882836502284,9.362475271857424,0.8262182903380902,0.2,0.6927611943783857,0.24182045668043683,0.0,27.820232742400275,0.0,21.42895364273937,52.11917324226755,0,0.42942550526752954,True,synthetic_demonstration,v1,26105
5.0,8.0,2.0,4.008011945099196,5.05957052462351,0.16672604488878304,0.4,0.8308019236410259,0.6287451298590614,0.0,24.600346239903104,0.0,16.798838969370813,57.17423066728673,1,0.45914800397790095,True,synthetic_demonstration,v1,26105
5.0,5.0,0.0,4.702763245694083,6.323180806687568,0.7033445997222085,0.2,0.3552167463341583,0.2506877414968154,1.0,8.534822435821363,1.0,37.9452396566184,54.35768594544375,1,0.5301827608190621,True,synthetic_demonstration,v1,26105
3.0,3.0,1.0,5.026530733492005,6.566138630978747,0.5311010226930664,1.0,0.12488257282084957,0.20112474207720193,0.0,18.118321839820958,0.0,44.975744098942265,50.31689154002873,1,0.6641986236880711,True,synthetic_demonstration,v1,26105
1.0,3.0,1.0,3.885369085640397,6.243846520102699,0.32200011762994213,0.4,0.4803609201535087,0.043407493322122105,0.0,24.945651684866714,1.0,12.170694719554845,20.569265207022827,0,0.34621787472130316,True,synthetic_demonstration,v1,26105
2.0,5.0,0.0,7.177723881211964,7.6537561931774745,0.29413641593505796,0.4,0.5032564058143135,0.19437940792648584,0.0,21.773086038408344,1.0,17.256624506926357,30.15668967580345,0,0.33472266980206056,True,synthetic_demonstration,v1,26105
1.0,0.0,0.0,2.7709227932065144,4.922046206198315,0.5103965001971436,1.0,0.6352984447900664,0.286662473816492,0.0,32.06423404431537,0.0,19.684668184632105,42.793099088505805,0,0.4370072591092309,True,synthetic_demonstration,v1,26105
3.0,1.0,1.0,4.639035308736641,6.034896879186371,0.853375860031245,0.2,0.6589634009227784,0.49235829572401074,0.0,9.827977385402669,0.0,24.882726927002302,56.56693685112151,1,0.4922864066952667,True,synthetic_demonstration,v1,26105
4.0,3.0,0.0,6.725460466684982,8.01391631057526,0.14134872605995266,0.4,0.6617235115218183,0.14493308325391638,0.0,8.910299341641617,1.0,15.141501278008896,34.60637606538589,0,0.31437067585969225,True,synthetic_demonstration,v1,26105
2.0,4.0,2.0,3.5547108787321537,5.268217179425475,0.21810155127256545,0.2,0.5020159586667664,0.41069431047287874,0.0,60.622382647482,0.0,18.819181878701887,32.82683964836489,0,0.4121147815155223,True,synthetic_demonstration,v1,26105
1.0,2.0,0.0,2.4739179008277103,4.921258200292268,0.3036857538319531,0.7,0.34594277551490576,0.2790510335069128,1.0,29.89974267248046,0.0,23.196716985136334,32.858930018540775,1,0.4203010491193922,True,synthetic_demonstration,v1,26105
3.0,1.0,1.0,0.8370274343506763,2.8034501364847064,0.7637691695337469,0.2,0.4625528435914275,0.16848857899357797,0.0,9.144183183421868,0.0,26.088432048391773,42.991329503118905,0,0.48192182400178546,True,synthetic_demonstration,v1,26105
5.0,2.0,0.0,3.4888107138397766,3.677371303956893,0.6675319411524638,0.2,0.8671919112587992,0.3696161792225973,0.0,12.372938309228928,0.0,15.14882065477066,57.624864801602506,1,0.39092834578060665,True,synthetic_demonstration,v1,26105
4.0,3.0,1.0,6.993614339117328,7.813978804787597,0.5845020016989475,0.4,0.7378405814645449,0.07466707559570193,0.0,15.834120411000695,0.0,16.1161494263458,43.22589768832326,1,0.4270180296497114,True,synthetic_demonstration,v1,26105
5.0,1.0,0.0,7.751114573851594,7.872898752963806,0.7447832480168324,0.2,0.3631943758845164,0.35107676245821706,0.0,20.109633045635967,1.0,40.72169775063677,58.90726788645841,0,0.5407740874772008,True,synthetic_demonstration,v1,26105
1.0,1.0,1.0,5.869835545792145,6.336374405646853,0.20662656763912118,0.4,0.47115128445735543,0.5949951138233905,1.0,5.113136934278279,0.0,22.176592558582673,36.990493174796704,0,0.39920546957677044,True,synthetic_demonstration,v1,26105
3.0,2.0,1.0,4.155678616568942,5.58749280443725,0.6796077317437713,0.7,0.38190122579060615,0.3997550518753961,2.0,78.11731173678297,0.0,38.14678014803098,56.48162010923314,0,0.6416325043035456,True,synthetic_demonstration,v1,26105
5.0,5.0,1.0,7.64969969725882,10.0,0.7945598094311762,0.2,0.7122951910654509,0.4208023733853464,1.0,15.643899114406924,1.0,24.695647385583513,62.59207830426653,0,0.5282555099207679,True,synthetic_demonstration,v1,26105
4.0,1.0,1.0,5.418706951856576,7.380097296613075,0.3708975383408334,0.2,0.10219593825167646,0.4747556886409586,0.0,23.535092947921783,1.0,44.642078686737804,48.88888756095439,1,0.5604002177697011,True,synthetic_demonstration,v1,26105
1.0,7.0,1.0,3.1167374259235254,4.9478179759339165,0.5786376523609972,0.4,0.1592564632835378,0.6323832418259546,1.0,8.893381343413143,1.0,41.15592561157496,47.59935477293334,0,0.5682072588232211,True,synthetic_demonstration,v1,26105
4.0,2.0,0.0,6.26090014049749,6.506225476459014,0.3133117794875861,0.2,0.4436068537402936,0.20536423685866012,0.0,2.181267244981623,0.0,23.68429542216849,38.02054277724276,1,0.37149595397889784,True,synthetic_demonstration,v1,26105
3.0,2.0,1.0,4.712184724153813,5.827517740190898,0.45555878993643073,0.2,0.4056789978761337,0.243254970702264,0.0,11.521504554566112,1.0,24.832946972164052,37.90289372299001,1,0.437354713252359,True,synthetic_demonstration,v1,26105
2.0,5.0,0.0,6.2981890890573595,7.522398693484567,0.19710116347551387,0.2,0.30557909965797053,0.7869543886232379,0.0,78.44668366916287,0.0,33.66021101782291,45.47093268870117,0,0.4109177484621507,True,synthetic_demonstration,v1,26105
1.0,1.0,1.0,6.7195545824869365,7.599641900949029,0.5778799985181994,0.2,0.680974869068967,0.5182409943912921,1.0,7.264919160838135,1.0,17.093422809272493,40.58543476665021,0,0.3840034426987492,True,synthetic_demonstration,v1,26105
5.0,5.0,1.0,4.274440147553005,6.70987547944502,0.33314461133217066,0.4,0.5512282243461585,0.7191300686600449,0.0,28.13775825145143,1.0,34.27793880615131,64.49816768640584,0,0.5334740956834125,True,synthetic_demonstration,v1,26105
4.0,4.0,1.0,6.1989691457614615,7.215409819304891,0.27344801636978966,0.2,0.4635004097772634,0.18033174870987226,0.0,31.353689657320476,0.0,21.906464942760437,36.14781161409027,1,0.4083550803984508,True,synthetic_demonstration,v1,26105
1.0,2.0,0.0,7.56327592721697,10.0,0.2820327403365071,0.4,0.4403633699794241,0.5731579630667574,1.0,34.71539688813047,0.0,23.845932115523414,38.11134721574918,0,0.3784134311032541,True,synthetic_demonstration,v1,26105
2.0,1.0,1.0,3.5984115025435965,4.01213815082335,0.23329824559583806,1.0,0.33847433259036286,0.3517919716300127,0.0,51.029060683583864,1.0,30.732170938942954,43.14517514694639,0,0.5429116278931437,True,synthetic_demonstration,v1,26105
2.0,3.0,0.0,4.873814871340523,6.418959554340026,0.3455621059093587,1.0,0.5310838168292815,0.4797558906185394,0.0,13.836013933397274,0.0,27.665105777208346,50.430508819382844,1,0.4775152718838847,True,synthetic_demonstration,v1,26105
5.0,8.0,0.0,3.451169778172571,5.106070020449897,0.4269360391909207,0.4,0.279755648044278,0.27729308296424315,0.0,10.467274328305725,1.0,39.16120937365689,51.37865888352153,0,0.5154162118362798,True,synthetic_demonstration,v1,26105
5.0,2.0,2.0,5.150361981749706,7.187994769173504,0.20957689496630308,0.2,0.7574374822110983,0.28412036747593095,0.0,39.20131955651125,0.0,15.3810668819376,43.18363523581515,1,0.4135769884295342,True,synthetic_demonstration,v1,26105
3.0,4.0,0.0,0.4448538469863115,2.66336819193642,0.6966544106757897,1.0,0.8508635641951363,0.1978174614194123,0.0,11.453061768618069,0.0,15.039454922471265,54.33997141657417,1,0.4644548642098112,True,synthetic_demonstration,v1,26105
2.0,3.0,1.0,6.277725105750282,8.71044223449484,0.31226295220511874,0.2,0.8294340741443503,0.2768700704556414,2.0,38.095214246552324,0.0,8.996044434165858,30.497026271075423,1,0.3136212678993003,True,synthetic_demonstration,v1,26105
2.0,9.0,0.0,4.404526125855604,6.739804918357307,0.2835584896448722,0.2,0.4214242626776184,0.23309036698892488,0.0,34.90545141329482,1.0,18.128704803018884,28.24712508573417,0,0.32501303023481626,True,synthetic_demonstration,v1,26105
3.0,1.0,1.0,6.592058736685729,7.034824666000912,0.4044748614304066,0.4,0.6847995518627498,0.39988887561805875,1.0,77.13178017908587,0.0,18.851545096047392,45.10798218239222,0,0.437255237882583,True,synthetic_demonstration,v1,26105
2.0,4.0,0.0,7.3519533448587815,8.290382144313032,0.5679189305030431,0.4,0.2651153761056641,0.25133652211258944,0.0,67.34729581860555,0.0,30.207359549728743,38.99475153651671,0,0.46731597056637414,True,synthetic_demonstration,v1,26105
5.0,0.0,0.0,5.377220770840246,7.362859959734232,0.4922217482123646,0.2,0.6428902775311924,0.17623681984400263,0.0,59.352478604179495,1.0,21.0778936417936,46.4738323998492,0,0.39707367437764574,True,synthetic_demonstration,v1,26105
3.0,2.0,1.0,6.668646803678884,6.996776137031872,0.5249344936842455,0.4,0.8632492064805241,0.1914411583819837,1.0,22.457339155117317,0.0,10.868854756032075,40.823802885475565,1,0.38276561397384024,True,synthetic_demonstration,v1,26105
1.0,5.0,0.0,7.623964512533711,7.83271010620835,0.8083135463057485,0.4,0.6037308034855248,0.42053532890787093,1.0,34.99578497174345,1.0,22.358380260303164,45.926575169419195,0,0.43299723800600765,True,synthetic_demonstration,v1,26105
4.0,5.0,0.0,5.003259241054782,5.956873611693241,0.3745359637832363,0.2,0.10434658599861103,0.3567121347425588,1.0,82.99350854864628,1.0,40.87051975478621,44.84832381057047,1,0.5192834753283061,True,synthetic_demonstration,v1,26105
5.0,2.0,1.0,0.7618977053121956,3.0452276587207723,0.3249574600223787,0.2,0.33994778925777724,0.2402763055951891,1.0,59.113151090625976,1.0,31.665371079416808,44.53360719639109,1,0.5071182505935775,True,synthetic_demonstration,v1,26105
4.0,2.0,1.0,2.874994087674795,5.09634646756262,0.8067622545977956,0.7,0.42624920590632354,0.13252115783194315,1.0,97.24029468480143,0.0,35.268809216242815,55.3072968890629,1,0.6447939038527615,True,synthetic_demonstration,v1,26105
4.0,5.0,1.0,5.69165431274176,6.934705888082647,0.09665879632284703,0.2,0.32728508920370214,0.48420624391934536,0.0,35.759858490233924,1.0,30.578435426217474,42.36368844524826,0,0.4433247689407836,True,synthetic_demonstration,v1,26105
2.0,2.0,2.0,7.766831722288572,9.653778936785711,0.48384761175628355,1.0,0.4353161203357301,0.5919066522431806,0.0,11.562820431864859,1.0,36.42106033333726,57.812923122418404,1,0.6440424940502967,True,synthetic_demonstration,v1,26105
1.0,1.0,0.0,7.500457841580771,9.447117093281499,0.22216327016946336,0.2,0.5917753012722166,0.2624750790002785,0.0,78.82566206003544,0.0,11.301927826384764,22.74070951924633,0,0.26494941347306,True,synthetic_demonstration,v1,26105
1.0,3.0,2.0,6.159375308571921,7.422825697397302,0.6890322737143366,1.0,0.4020549615348186,0.5485523418268223,0.0,53.78603678456725,1.0,37.14203284611809,56.42513880679719,1,0.6694050302100453,True,synthetic_demonstration,v1,26105
1.0,3.0,0.0,6.410555683133044,7.577794200731524,0.23168082227159384,0.4,0.4823214069311097,0.6057238741059795,1.0,43.858787013720764,0.0,22.41650848003307,37.99235615049913,0,0.36364509524622574,True,synthetic_demonstration,v1,26105
4.0,2.0,0.0,4.640581116073445,5.020564117864581,0.4068336521539897,0.4,0.7915822968536284,0.6948730591164026,0.0,30.081255214835377,1.0,19.790066318585982,60.49139837292383,0,0.4038160900739816,True,synthetic_demonstration,v1,26105
2.0,3.0,0.0,8.595157137155178,8.914299398651107,0.4439974933387794,0.2,0.7036428735443983,0.3680992773355514,2.0,54.28531076337728,1.0,14.863764866979137,36.98341204021378,0,0.33559761355010725,True,synthetic_demonstration,v1,26105
3.0,4.0,2.0,7.569686468374951,9.132178414430236,0.4052106475682534,0.2,0.5588833162865381,0.8390934548393739,1.0,19.9402445091259,0.0,30.183809972844724,57.49853710858442,0,0.5277929035910145,True,synthetic_demonstration,v1,26105
5.0,2.0,1.0,5.991027666429011,6.417826432628332,0.57930921647668,0.2,0.650701413638549,0.7956884275050489,0.0,8.317035614753541,1.0,31.431559908820166,70.33182537459372,0,0.5304080965616325,True,synthetic_demonstration,v1,26105
1.0,3.0,1.0,4.430392428435425,6.225216301337887,0.26328559965884335,0.7,0.6745131646270913,0.45397404350768145,0.0,28.38916675798169,1.0,16.200950310800703,37.97123151423993,0,0.38968897012418996,True,synthetic_demonstration,v1,26105
5.0,2.0,1.0,6.39959163768329,8.527023320696133,0.3516430359658793,0.2,0.7773625672000258,0.5901334209059512,0.0,43.718506068416026,1.0,19.487999177282152,57.44574563085527,1,0.4278742159447815,True,synthetic_demonstration,v1,26105
5.0,3.0,1.0,4.915518263827817,5.4221386999091905,0.2570555000332231,0.7,0.5542319752994157,0.2138030172552041,0.0,24.102986876261475,1.0,26.132820287066544,49.40949310476272,0,0.5043625014017966,True,synthetic_demonstration,v1,26105
4.0,5.0,1.0,7.474192947334969,7.776187700352815,0.8569594447180093,0.2,0.7097762427718347,0.3286874782138056,0.0,25.737389347674696,1.0,22.186108133899467,55.92804785543344,1,0.4916571437917964,True,synthetic_demonstration,v1,26105
3.0,1.0,0.0,6.6902182007797135,7.36088000626261,0.19768484935144157,0.7,0.4656009942231475,0.4954939011191485,0.0,48.07831754855016,0.0,28.873210170621423,47.784407772956236,1,0.4459828814914548,True,synthetic_demonstration,v1,26105
4.0,3.0,2.0,4.098226139245279,5.997465005634149,0.3798401892485777,0.4,0.7314766510456017,0.4174673340780755,0.0,34.02620194812498,0.0,18.95285123589476,50.10736142394708,1,0.4792832729605489,True,synthetic_demonstration,v1,26105
5.0,4.0,0.0,8.930280935686065,10.0,0.573111516149244,0.2,0.4352279694751851,0.11230850454711927,0.0,33.029473556073874,1.0,29.145509837352762,46.258585562880285,0,0.4540084445972488,True,synthetic_demonstration,v1,26105
5.0,2.0,0.0,4.340329830242805,5.778762006607863,0.3483003277810182,0.2,0.5011491723298233,0.5074833304291377,0.0,17.4638993294497,0.0,31.266713694346734,54.469424759545284,0,0.4347186011375134,True,synthetic_demonstration,v1,26105
3.0,4.0,0.0,6.9597711123843276,8.419952493746505,0.41588141102331455,0.4,0.47480907741083794,0.4176917221718546,1.0,43.66984613703305,0.0,27.444654119772764,46.01624555159777,0,0.4394437510491424,True,synthetic_demonstration,v1,26105
1.0,5.0,0.0,4.983001339310917,6.069009550478982,0.2256201300451447,1.0,0.7257853742603485,0.30646679350443684,0.0,42.720710202855784,1.0,13.93149789913735,36.366841023783905,0,0.3591261687397257,True,synthetic_demonstration,v1,26105
3.0,2.0,0.0,4.577214270122177,6.1609364620758775,0.30417222376886605,0.7,0.1349179039038081,0.4222839598062906,1.0,48.52171399794683,1.0,42.39286861002223,47.884244187441816,1,0.5587172883696578,True,synthetic_demonstration,v1,26105
4.0,2.0,2.0,3.124568314181223,5.340624508478625,0.5139555574258129,0.2,0.8863571070787835,0.8337269203380081,1.0,7.724685502799625,1.0,16.03600279100261,65.02933114747562,1,0.4892219671735671,True,synthetic_demonstration,v1,26105
5.0,2.0,1.0,5.103438013384251,5.616246648018123,0.3715335289525775,0.2,0.3081023541116446,0.6146558871421955,0.0,34.038583114905464,0.0,43.40199966180962,58.801294273791285,0,0.5585745678365337,True,synthetic_demonstration,v1,26105
3.0,5.0,0.0,5.75266421065215,7.714943094088417,0.7095296441303497,0.4,0.7642087154222733,0.6685880939922274,1.0,34.747078020387285,0.0,21.774847900854304,62.138824392986706,1,0.45793587618786535,True,synthetic_demonstration,v1,26105
1.0,2.0,1.0,3.756287238716985,4.614945665147105,0.6689719095868769,0.4,0.036489938045203514,0.8118109798340326,0.0,18.761576790186734,1.0,54.39649057535861,56.137682033863065,1,0.6334677280261845,True,synthetic_demonstration,v1,26105
4.0,5.0,1.0,5.968614296066713,7.936661279986658,0.4464691784800392,1.0,0.2773114520470513,0.0524075101994412,0.0,2.7015767045698063,1.0,36.682629744927944,47.99599231898143,0,0.616363735340561,True,synthetic_demonstration,v1,26105
4.0,5.0,3.0,2.9216025803230408,4.107523365204628,0.551910085211783,1.0,0.4452031245835213,0.24692907133671554,1.0,18.392464722255966,0.0,35.703570239418205,57.44026962707962,0,0.723091449686161,True,synthetic_demonstration,v1,26105
4.0,2.0,1.0,4.5316575407835975,5.310349874035402,0.5958887467279894,0.2,0.10149915089185178,0.39044335674368635,1.0,3.2948562426553023,1.0,47.114198307511174,51.56273615422876,1,0.6079018190497704,True,synthetic_demonstration,v1,26105
3.0,1.0,1.0,6.429537713584541,6.971293582665115,0.16613359493947102,0.4,0.6780786534920021,0.3140595879118132,0.0,89.23213094399125,1.0,15.312400243992743,36.14542545040024,0,0.36823948069580914,True,synthetic_demonstration,v1,26105
3.0,2.0,1.0,5.223005878639482,7.577786792182065,0.39443191511695763,0.7,0.39323314793780073,0.4644056820794369,0.0,0.35797603454393623,0.0,34.36277824558727,51.614996750704236,0,0.5451040268081473,True,synthetic_demonstration,v1,26105
1.0,2.0,1.0,5.600515804732515,7.727893555743688,0.4426212788713021,1.0,0.5721398954184734,0.49567148992496596,0.0,27.449273491771496,0.0,24.869373764093908,48.414034119156355,0,0.5135645593357706,True,synthetic_demonstration,v1,26105
2.0,6.0,1.0,2.887919042428256,4.305918725476689,0.5905895872084819,0.2,0.44507342675248884,0.777952222944577,1.0,21.366094348126254,1.0,34.18850743972302,54.99306748327224,0,0.5122421578125114,True,synthetic_demonstration,v1,26105
5.0,2.0,2.0,7.975280408211672,10.0,0.5257646110881943,1.0,0.6079182609658408,0.5454483633189162,0.0,43.461719073634455,1.0,34.908877965317245,72.23480799336693,1,0.6907492454331784,True,synthetic_demonstration,v1,26105
5.0,1.0,1.0,5.330250318195245,7.059084408647081,0.3805109395767336,0.7,0.3972224196813816,0.21764325709697105,0.0,5.84757215587563,1.0,34.86024686504211,52.63028748781233,0,0.569731907578345,True,synthetic_demonstration,v1,26105
3.0,4.0,0.0,8.65413995799786,9.500800042340053,0.34311847062683454,0.2,0.34012197171702346,0.24231630893838738,0.0,27.35987481417699,0.0,24.92333738448309,35.059032578514426,1,0.3833424432699596,True,synthetic_demonstration,v1,26105
4.0,1.0,0.0,5.732570481574345,6.400528266231744,0.7024825635690575,0.7,0.49612450145534204,0.3116676234523212,1.0,42.3878679154693,0.0,34.102256619577474,58.97043091005768,1,0.5684499263564089,True,synthetic_demonstration,v1,26105
4.0,5.0,1.0,7.6704182306961375,10.0,0.27897981938029437,0.2,0.6551024168828261,0.20521658541912,0.0,32.249709184346614,1.0,16.46663924044198,37.15707597417656,0,0.36688494482650835,True,synthetic_demonstration,v1,26105
2.0,3.0,1.0,7.67228593749486,9.43342226663517,0.8171861740903945,1.0,0.2507231873140679,0.3233098812031086,0.0,71.67537142676879,1.0,44.65219942107496,56.74550019436866,1,0.6900726571368394,True,synthetic_demonstration,v1,26105
1.0,1.0,1.0,4.8596859210652115,5.740374097033917,0.40001164161429975,1.0,0.4360107275134855,0.694395123709076,1.0,47.88847788247114,0.0,34.1785181950322,54.304120370175156,0,0.5816644625265263,True,synthetic_demonstration,v1,26105
1.0,2.0,2.0,5.293565363648953,5.95449694522162,0.34941669160533967,1.0,0.40712638686281866,0.2979997165351949,0.0,37.019190059212384,0.0,25.611927195583245,39.16540736886531,0,0.5609901217042573,True,synthetic_demonstration,v1,26105
4.0,0.0,0.0,8.233753659425851,9.814564179527995,0.7321284318333865,1.0,0.12074667170914603,0.32037146337750355,0.0,47.77049031085551,0.0,57.894611822866125,64.51621201404728,0,0.7089405651996157,True,synthetic_demonstration,v1,26105
2.0,3.0,1.0,3.721417083499914,5.248959635259277,0.5384280370062171,0.2,0.2635277277142038,0.784889665244341,0.0,58.12913282268617,0.0,41.85118442630668,53.931839208707366,0,0.5445340007482341,True,synthetic_demonstration,v1,26105
3.0,5.0,0.0,7.010492028899447,9.11855627312199,0.3532628389421556,1.0,0.5885049233090422,0.4649923904688645,0.0,37.0610003516743,1.0,27.540522791875354,55.10630463996415,0,0.4967854329323964,True,synthetic_demonstration,v1,26105
1.0,3.0,1.0,1.9013299917419597,3.53613394138939,0.40275637097754186,0.4,0.027611075164725853,0.15344826030133712,0.0,27.068774950436744,0.0,25.8190765074023,26.439598384985345,1,0.48487180516469897,True,synthetic_demonstration,v1,26105
2.0,3.0,0.0,6.795441040074828,6.924208539172721,0.581373874619657,1.0,0.02237078976675126,0.3318843773811865,0.0,58.357469969073826,0.0,50.177668355793685,51.15030007383295,1,0.6496805018935474,True,synthetic_demonstration,v1,26105
5.0,1.0,1.0,7.889652107232294,8.192525351738661,0.18785262461194466,1.0,0.41680516959904623,0.46976282073601794,0.0,17.249741007268966,1.0,39.477769970141246,61.13801434105925,1,0.6102802356959856,True,synthetic_demonstration,v1,26105
5.0,3.0,0.0,6.352588985038874,6.4709880797704455,0.8064171020361021,0.2,0.6327535879180973,0.355190499754191,2.0,66.25289765242303,0.0,28.003209335433414,60.592095042299235,1,0.517251652504189,True,synthetic_demonstration,v1,26105
5.0,2.0,0.0,4.141789447682026,5.429415292099354,0.49272855600237975,1.0,0.33879544635041925,0.0818321853140073,2.0,9.221977250894678,1.0,39.29114359056013,55.182340386049745,1,0.6215028228051441,True,synthetic_demonstration,v1,26105
1.0,3.0,0.0,5.3737129394606535,7.34221020496186,0.4687064401307566,1.0,0.1994606166748421,0.5182847426317023,1.0,42.851170955816606,1.0,41.40468892290241,49.85762699537849,1,0.5848558928184312,True,synthetic_demonstration,v1,26105
5.0,2.0,2.0,6.829500275777034,6.919042547526353,0.9780694393516384,1.0,0.10875789294773885,0.7207304102750581,0.0,4.819893275172991,1.0,81.38715324741507,89.677300343418,1,0.8637364981499954,True,synthetic_demonstration,v1,26105
3.0,4.0,1.0,4.347309476461123,6.358937842250725,0.4769234305953062,1.0,0.17848497784489176,0.1545204344618698,0.0,24.623142693398847,1.0,40.150563696638784,47.331300971048094,1,0.6353710481928766,True,synthetic_demonstration,v1,26105
3.0,1.0,1.0,4.140538743131655,5.895590276495817,0.20292019833524647,0.2,0.624623527015576,0.4176857595893488,0.0,13.749013453948152,0.0,17.680189586367586,37.69200654400836,0,0.35242831930225016,True,synthetic_demonstration,v1,26105
2.0,0.0,0.0,1.8028368930295633,4.06856536696688,0.42291209553226594,0.7,0.8000660075437848,0.2954586656564022,0.0,16.0537834316489,1.0,13.2501102367512,41.41385568628072,1,0.3525442768950604,True,synthetic_demonstration,v1,26105
2.0,3.0,0.0,7.925885077605637,8.162385971218727,0.4805517256961848,0.2,0.6303906012732244,0.11046858549245935,1.0,16.73376056357547,0.0,13.405261398946642,28.880193634640694,0,0.3125319835855356,True,synthetic_demonstration,v1,26105
3.0,4.0,1.0,6.0468574172253575,6.790411427535206,0.7497331511014891,0.2,0.1515906323101374,0.5539208182735695,0.0,71.20284506950244,1.0,48.898020729948726,56.13055741711216,1,0.6225967408034709,True,synthetic_demonstration,v1,26105
3.0,4.0,0.0,5.8910695610940325,7.602151558046879,0.4333087071989822,0.2,0.16184601834507165,0.08423396072469277,0.0,20.59934137811223,1.0,27.40883513215947,31.780906305338807,0,0.4240067193920105,True,synthetic_demonstration,v1,26105
